ClientNum,Throughput,Latency_ms,ValueSize,WriteRatio
10, 277.590303, 52.927084, 1024, 0.95
10, 279.220033, 52.329955, 1024, 0.95
20, 513.357023, 54.687614, 1024, 0.95
20, 481.964587, 60.296322, 1024, 0.95
20, 559.962166, 51.886565, 1024, 0.95
20, 522.037425, 53.808495, 1024, 0.95
20, 484.231596, 58.385819, 1024, 0.95
30, 784.444899, 56.549595, 1024, 0.95
30, 720.662527, 61.3704, 1024, 0.95
30, 647.025806, 68.375762, 1024, 0.95
30, 712.994053, 60.064732, 1024, 0.95
30, 678.179976, 57.964746, 1024, 0.95
40, 929.888242, 63.831802, 1024, 0.95
40, 979.369350, 58.330875, 1024, 0.95
40, 885.056409, 65.876878, 1024, 0.95
40, 888.674715, 66.336941, 1024, 0.95
40, 918.820358, 64.268009, 1024, 0.95
50, 1194.385910, 60.267005, 1024, 0.95
50, 1110.529120, 63.918029, 1024, 0.95
50, 1117.960372, 64.797747, 1024, 0.95
50, 1145.562564, 61.673564, 1024, 0.95
50, 1126.251580, 62.193977, 1024, 0.95
60, 1601.188197, 54.752157, 1024, 0.95
60, 1289.297716, 69.223259, 1024, 0.95
60, 1301.928063, 66.43833, 1024, 0.95
60, 1407.331706, 59.717399, 1024, 0.95
60, 1429.591645, 62.292659, 1024, 0.95
70, 1325.651265, 74.666946, 1024, 0.95
70, 1466.822589, 68.661397, 1024, 0.95
70, 1479.876437, 68.168312, 1024, 0.95
70, 1475.309225, 69.263181, 1024, 0.95
70, 1494.481565, 66.89356, 1024, 0.95
80, 1571.386521, 72.995838, 1024, 0.95
80, 1695.070268, 67.336077, 1024, 0.95
80, 1748.006841, 64.131808, 1024, 0.95
80, 1674.275408, 70.287467, 1024, 0.95
80, 1607.259112, 73.206705, 1024, 0.95
90, 1771.437458, 74.651884, 1024, 0.95
90, 2072.578886, 60.120351, 1024, 0.95
90, 1867.955537, 70.541628, 1024, 0.95
90, 1891.996483, 73.60079, 1024, 0.95
90, 1965.064708, 66.747828, 1024, 0.95
100, 1867.781182, 77.012902, 1024, 0.95
100, 1889.219954, 73.650989, 1024, 0.95
100, 2101.862599, 64.727731, 1024, 0.95
100, 1903.601670, 74.686494, 1024, 0.95
100, 2223.847600, 65.975129, 1024, 0.95
5, 2769.121068, 1.436282, 16, 0.05
5, 2919.457906, 1.454514, 16, 0.05
5, 2847.186166, 1.485456, 16, 0.05
5, 2810.173209, 1.418697, 16, 0.05
5, 2789.195269, 1.520936, 16, 0.05
